$ASVSM,8,250924,823.60,145.447608,-14.697714,0.60,MPS,197.8,D,2.1,M,16.3,V,0,2,Palf18,0*5B
$ASVSM,8,250924,824.00,145.447607,-14.697716,0.62,MPS,197.2,D,2.1,M,15.7,V,0,2,Palf18,0*58
$ASVSM,8,250924,824.60,145.447605,-14.697720,0.74,MPS,196.3,D,2.0,M,16.1,V,0,2,Palf18,0*5A
$ASVSM,8,250924,825.00,145.447603,-14.697722,0.81,MPS,196.6,D,2.0,M,16.3,V,0,2,Palf18,0*54
$ASVSM,8,250924,825.60,145.447601,-14.697727,0.90,MPS,195.5,D,2.0,M,16.4,V,0,2,Palf18,0*52
$ASVSM,8,250924,825.60,145.447601,-14.697727,0.90,MPS,195.4,D,2.0,M,16.4,V,0,2,Palf18,0*53
$ASVSM,8,250924,826.00,145.447600,-14.697730,0.80,MPS,195.4,D,2.0,M,15.7,V,0,2,Palf18,0*50
$ASVSM,8,250924,826.60,145.447598,-14.697733,0.77,MPS,192.6,D,1.9,M,16.3,V,0,2,Palf18,0*57
$ASVSM,8,250924,827.00,145.447597,-14.697736,0.63,MPS,195.9,D,1.9,M,15.6,V,0,2,Palf18,0*51
$ASVSM,8,250924,827.60,145.447595,-14.697739,0.65,MPS,191.2,D,1.9,M,16.5,V,0,2,Palf18,0*53
$ASVSM,8,250924,827.60,145.447595,-14.697739,0.65,MPS,191.5,D,1.8,M,16.5,V,0,2,Palf18,0*55
$ASVSM,8,250924,827.60,145.447595,-14.697739,0.65,MPS,193.4,D,1.8,M,15.7,V,0,2,Palf18,0*57
$ASVSM,8,250924,828.60,145.447592,-14.697745,0.83,MPS,192.0,D,1.8,M,16.3,V,0,2,Palf18,0*5E
$ASVSM,8,250924,829.00,145.447591,-14.697748,0.80,MPS,193.5,D,1.7,M,15.8,V,0,2,Palf18,0*57
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,190.4,D,1.7,M,15.8,V,0,2,Palf18,0*59
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,190.0,D,1.7,M,15.8,V,0,2,Palf18,0*5D
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,189.1,D,1.6,M,16.0,V,0,2,Palf18,0*5E
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,190.8,D,1.6,M,16.1,V,0,2,Palf18,0*5E
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,188.8,D,1.5,M,16.5,V,0,2,Palf18,0*50
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,191.2,D,1.4,M,16.1,V,0,2,Palf18,0*57
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,191.3,D,1.4,M,16.1,V,0,2,Palf18,0*56
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,191.9,D,1.4,M,16.2,V,0,2,Palf18,0*5F
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,192.3,D,1.3,M,16.2,V,0,2,Palf18,0*51
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,193.4,D,1.3,M,16.0,V,0,2,Palf18,0*55
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,193.4,D,1.3,M,16.4,V,0,2,Palf18,0*51
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,193.4,D,1.3,M,16.4,V,0,2,Palf18,0*51
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,193.8,D,1.2,M,16.2,V,0,2,Palf18,0*5A
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,195.2,D,1.2,M,15.8,V,0,2,Palf18,0*5F
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,195.1,D,1.2,M,15.7,V,0,2,Palf18,0*53
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,191.6,D,1.2,M,15.9,V,0,2,Palf18,0*5E
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,191.5,D,1.2,M,16.4,V,0,2,Palf18,0*53
$ASVSM,8,250924,829.60,145.447589,-14.697752,0.77,MPS,196.3,D,1.1,M,15.8,V,0,2,Palf18,0*5E
$ASVSM,8,250924,836.60,145.447569,-14.697794,0.43,MPS,191.0,D,1.1,M,15.5,V,0,2,Palf18,0*5A
$ASVSM,8,250924,837.20,145.447566,-14.697797,0.77,MPS,193.1,D,1.1,M,16.0,V,0,2,Palf18,0*51
$ASVSM,8,250924,837.60,145.447565,-14.697799,0.85,MPS,191.6,D,1.1,M,16.3,V,0,2,Palf18,0*53
$ASVSM,8,250924,837.60,145.447565,-14.697799,0.85,MPS,190.8,D,1.1,M,15.9,V,0,2,Palf18,0*55
$ASVSM,8,250924,838.20,145.447563,-14.697804,0.84,MPS,189.0,D,1.1,M,16.2,V,0,2,Palf18,0*5A
$ASVSM,8,250924,838.60,145.447563,-14.697807,0.80,MPS,190.6,D,1.1,M,16.0,V,0,2,Palf18,0*55
$ASVSM,8,250924,839.20,145.447562,-14.697811,0.70,MPS,187.3,D,1.0,M,16.1,V,0,2,Palf18,0*5A
$ASVSM,8,250924,839.40,145.447561,-14.697812,0.76,MPS,189.9,D,1.0,M,16.0,V,0,2,Palf18,0*5F
$ASVSM,8,250924,839.60,145.447560,-14.697813,0.74,MPS,190.4,D,1.0,M,16.3,V,0,2,Palf18,0*59
$ASVSM,8,250924,840.00,145.447559,-14.697816,0.72,MPS,187.9,D,1.0,M,15.7,V,0,2,Palf18,0*54
$ASVSM,8,250924,840.00,145.447559,-14.697816,0.72,MPS,192.0,D,0.9,M,16.4,V,0,2,Palf18,0*51
$ASVSM,8,250924,840.00,145.447559,-14.697816,0.72,MPS,188.8,D,0.9,M,15.9,V,0,2,Palf18,0*5C
